alpha,arousal1,betha,theta,gamma,valence1,Stimuli(Visual),Response
2.42,0.413,3.06,3.96,2.25,0.00782,Agressive,Sad
2.77,0.361,3.13,3.91,2.34,-0.0195,Agressive,Sad
3.34,0.3,3.16,3.9,2.29,-0.0253,Agressive,Sad
3.63,0.275,3.16,4.13,2.31,-0.0241,Agressive,Sad
3.64,0.275,3.2,4.3,2.34,-0.0242,Agressive,Sad
3.64,0.275,3.29,4.32,2.37,-0.0179,Agressive,Sad
3.64,0.275,3.32,4.37,2.35,-0.0153,Agressive,Sad
3.64,0.275,3.34,4.39,2.32,-0.0186,Agressive,Sad
3.68,0.271,3.61,4.37,2.23,-0.0208,Agressive,Sad
3.79,0.264,3.53,4.35,2.2,-0.0167,Agressive,Sad
3.82,0.262,3.47,4.37,2.22,-0.0166,Agressive,Sad
3.74,0.267,3.48,4.45,2.36,-0.017,Agressive,Sad
3.44,0.291,3.43,4.5,2.36,-0.0129,Agressive,Sad
3.03,0.33,3.42,4.48,2.46,-0.00545,Agressive,Sad
3.22,0.311,3.56,4.48,2.48,-0.000278,Agressive,Sad
3.51,0.285,4.94,4.53,2.43,-0.00905,Agressive,Sad
4.58,0.218,5.13,5.84,2.82,-0.00837,Agressive,Sad
5.61,0.178,5.2,6.86,2.86,-0.00356,Agressive,Sad
5.81,0.172,5.21,7.16,2.93,-0.00312,Agressive,Sad
5.82,0.172,5.16,7.19,2.88,-0.00292,Agressive,Sad
5.87,0.17,5.16,7.21,2.86,-0.00329,Agressive,Sad
5.91,0.169,5.18,7.26,2.85,-0.00364,Agressive,Sad
5.92,0.169,5.2,7.27,2.78,-0.00377,Agressive,Sad
5.92,0.169,5.23,7.27,2.76,-0.00362,Agressive,Sad
5.93,0.169,5.23,7.27,2.72,-0.00325,Agressive,Sad
5.95,0.168,5.07,7.29,2.72,-0.00333,Agressive,Sad
5.93,0.169,4.36,7.28,2.61,-0.00334,Agressive,Sad
5.57,0.179,4.03,6.95,2.26,-0.00426,Agressive,Sad
4.88,0.205,3.85,6.22,2.33,-0.00743,Agressive,Sad
4.58,0.219,3.9,5.62,2.16,-0.0131,Agressive,Sad
4.5,0.222,3.88,5.46,2.13,-0.0145,Agressive,Sad
4.19,0.239,3.74,5.17,2.08,-0.0115,Agressive,Sad
4.1,0.244,3.73,4.89,2.17,-0.00543,Agressive,Sad
4.1,0.244,3.63,4.84,2.14,-0.005,Agressive,Sad
4.13,0.242,3.63,4.84,2.17,-0.00714,Agressive,Sad
4,0.25,3.68,4.75,2.37,-0.012,Agressive,Sad
3.71,0.27,3.67,4.49,2.28,-0.0193,Agressive,Sad
3.57,0.28,3.5,4.4,2.31,-0.017,Agressive,Sad
3.53,0.283,3.48,4.43,2.23,-0.0108,Agressive,Sad
3.58,0.279,3.46,4.51,2.19,-0.0121,Agressive,Sad
3.6,0.278,3.25,4.51,2.16,-0.012,Agressive,Sad
3.62,0.277,3.3,4.52,2.13,-0.0147,Agressive,Sad
3.55,0.282,3.38,4.53,2.1,-0.0282,Agressive,Sad
3.61,0.277,3.48,4.6,2.39,-0.029,Agressive,Sad
3.59,0.279,3.96,4.65,2.48,-0.0263,Agressive,Sad
