lowlevel.average_loudness,lowlevel.barkbands.mean.0,lowlevel.barkbands.mean.1,lowlevel.barkbands.mean.10,lowlevel.barkbands.mean.11,lowlevel.barkbands.mean.12,lowlevel.barkbands.mean.13,lowlevel.barkbands.mean.14,lowlevel.barkbands.mean.15,lowlevel.barkbands.mean.16
0.990684032,0.0000149,0.000104653,0.0000789,0.0000241,0.00000819,0.00000545,0.000000709,0.00000081,0.00000041
0.990684032,0.0000183,0.000108056,0.0000965,0.0000309,0.00000982,0.00000711,0.000000994,0.00000101,0.000000563
0.990684032,0.0000153,0.000101653,0.00010604,0.0000392,0.0000109,0.00000969,0.00000124,0.00000106,0.000000783
0.990684032,0.000023,0.000137978,0.000121257,0.0000457,0.0000116,0.00000935,0.000000791,0.000000553,0.000000432
0.990684032,0.0000209,0.000140378,0.000134769,0.0000539,0.0000148,0.0000101,0.00000166,0.0000013,0.00000102
0.990684032,0.0000192,0.00011694,0.000112289,0.0000474,0.0000127,0.00000738,0.00000102,0.000000633,0.00000054
0.990684032,0.0000272,0.000148043,0.000154809,0.0000673,0.0000174,0.00000922,0.00000103,0.000000538,0.000000483
0.990684032,0.0000238,0.000139628,0.00015309,0.0000736,0.0000227,0.0000114,0.00000227,0.00000124,0.000001
0.990684032,0.0000126,0.0000924,0.000104299,0.0000486,0.0000472,0.00000653,0.00000136,0.000000558,0.00000035
0.990684032,0.000014,0.0000863,0.0000924,0.0000443,0.0000707,0.00000651,0.00000236,0.00000141,0.000000822
0.990684032,0.0000118,0.0000858,0.0000839,0.0000358,0.000103403,0.0000054,0.00000257,0.000000931,0.000000443
0.990684032,0.0000148,0.0000886,0.0000813,0.0000319,0.000129322,0.0000049,0.0000035,0.00000111,0.0000006
0.990684032,0.00000979,0.0000779,0.000069,0.0000259,0.000128266,0.00000381,0.00000392,0.00000107,0.000000625
0.990684032,0.00000381,0.0000303,0.0000324,0.0000152,0.0000688,0.00000249,0.00000311,0.00000091,0.000000483
0.990684032,0.00000497,0.0000257,0.0000288,0.0000192,0.0000724,0.00000259,0.00000381,0.000000848,0.000000405
0.990684032,0.00000466,0.0000241,0.0000273,0.0000224,0.0000813,0.00000336,0.00000508,0.00000119,0.000000605
0.990684032,0.00000305,0.0000211,0.0000266,0.000024,0.0000858,0.00000352,0.00000573,0.00000128,0.000000604
0.990684032,0.00000341,0.0000235,0.0000232,0.0000253,0.0000929,0.00000354,0.00000642,0.00000126,0.000000549
0.990684032,0.00000601,0.0000287,0.0000228,0.0000279,0.0000949,0.00000404,0.00000721,0.00000153,0.000000722
0.990684032,0.00000397,0.0000245,0.0000178,0.0000261,0.0000692,0.00000342,0.00000762,0.00000103,0.000000482
0.990684032,0.00000592,0.0000243,0.0000129,0.0000247,0.0000441,0.00000303,0.00000846,0.000000736,0.000000379
0.990684032,0.00000269,0.0000182,0.00000994,0.0000229,0.0000273,0.00000256,0.00000791,0.000000633,0.000000315
0.990684032,0.00000505,0.0000223,0.000011,0.0000309,0.0000216,0.00000299,0.00000832,0.000000623,0.000000306
0.990684032,0.00000431,0.0000208,0.0000144,0.000039,0.0000191,0.00000339,0.00000954,0.000000799,0.000000445
0.990684032,0.00000535,0.0000286,0.0000165,0.0000471,0.0000157,0.00000313,0.0000112,0.000000554,0.000000347
0.990684032,0.0000092,0.0000428,0.0000279,0.0000759,0.0000172,0.00000396,0.0000171,0.000000795,0.000000603
0.990684032,0.000012,0.0000551,0.0000407,0.0000864,0.0000175,0.0000053,0.0000196,0.000000831,0.000000926
0.990684032,0.0000123,0.0000607,0.0000429,0.0000822,0.0000161,0.00000479,0.0000184,0.000000354,0.000000544
0.990684032,0.0000193,0.0000799,0.0000572,0.0000913,0.0000179,0.00000579,0.0000196,0.00000079,0.00000109
0.990684032,0.0000157,0.00007,0.0000635,0.000101536,0.0000163,0.00000556,0.000021,0.00000041,0.000000871
0.990684032,0.0000179,0.0000897,0.0000884,0.00012339,0.0000178,0.00000745,0.000018,0.00000055,0.00000114
0.990684032,0.0000215,0.0000968,0.0000935,0.000117948,0.0000176,0.00000814,0.0000105,0.000000489,0.00000106
0.990684032,0.000027,0.00010264,0.0000833,0.0000926,0.0000156,0.0000077,0.00000545,0.000000707,0.00000106
0.990684032,0.0000253,0.0000913,0.0000699,0.0000578,0.0000134,0.00000616,0.00000401,0.000000408,0.000000793
0.990684032,0.0000238,0.0000924,0.0000621,0.0000357,0.0000116,0.00000511,0.00000207,0.000000236,0.000000585
0.990684032,0.0000225,0.000083,0.0000583,0.0000269,0.0000114,0.00000567,0.00000173,0.000000725,0.000000979
0.990684032,0.0000214,0.0000828,0.0000561,0.0000191,0.00000839,0.00000451,0.00000109,0.000000188,0.000000588
0.990684032,0.0000242,0.0000808,0.0000568,0.0000187,0.00000769,0.00000464,0.00000142,0.000000456,0.000000841
0.990684032,0.000028,0.0000846,0.0000593,0.0000233,0.00000699,0.00000548,0.0000014,0.00000048,0.000000618
0.990684032,0.0000827,0.000243924,0.000118433,0.0000301,0.00000878,0.0000119,0.00000232,0.000000628,0.000000973
0.990684032,0.000204141,0.000530264,0.000248372,0.0000587,0.0000272,0.0000326,0.00000977,0.00000712,0.00000609
0.990684032,0.000227546,0.000674727,0.000248859,0.0000485,0.000011,0.0000229,0.00000374,0.0000031,0.0000024
0.990684032,0.000511556,0.001106592,0.000247984,0.0000841,0.0000143,0.0000127,0.00000366,0.00000305,0.00000212
0.990684032,0.000233732,0.005241588,0.00067687,0.000827706,0.000559766,0.000540296,0.000542976,0.000447871,0.000375532
0.990684032,0.000289555,0.006710288,0.000834478,0.001039976,0.00064421,0.000709408,0.000657419,0.000489247,0.000435135
0.990684032,0.000319632,0.007367269,0.000833574,0.001251359,0.00074718,0.000737026,0.000722539,0.00054016,0.00052135
0.990684032,0.000264441,0.006982322,0.000951581,0.001333794,0.000788873,0.00073188,0.00076936,0.000572346,0.000560418
0.990684032,0.000181396,0.005323209,0.00086492,0.001235014,0.000645722,0.000669193,0.00065665,0.000517765,0.000501739
0.990684032,0.000142406,0.004552742,0.00075839,0.001173576,0.000575241,0.000661969,0.000609785,0.00044434,0.000451319
0.990684032,0.000120001,0.004619331,0.000777472,0.001227825,0.000555879,0.000646976,0.000578299,0.000395044,0.00042277
0.990684032,0.000120239,0.005165628,0.000851061,0.00128879,0.000589069,0.000690237,0.000607133,0.000405934,0.000416296
0.990684032,0.0000888,0.0050294,0.000832889,0.00127428,0.000543782,0.000578501,0.000549274,0.000363832,0.00038891
0.990684032,0.0000833,0.005131909,0.000805172,0.001189291,0.000502936,0.000532049,0.00051532,0.000322468,0.000348855
0.990684032,0.0000637,0.004814225,0.000753475,0.001046312,0.000468373,0.000529013,0.000445513,0.000291507,0.000273125
0.990684032,0.0000462,0.004441367,0.000923075,0.001077876,0.000517546,0.000564083,0.000552732,0.000288978,0.0003178
0.990684032,0.0000524,0.004684721,0.000957303,0.001201694,0.000614533,0.000719522,0.000795754,0.00033675,0.000404611
0.990684032,0.0000427,0.003804517,0.000818076,0.001044331,0.000558428,0.000672043,0.0007883,0.000296593,0.000383656
0.990684032,0.0000444,0.003429396,0.00085038,0.001022174,0.00057261,0.000679439,0.000870359,0.00030709,0.000409348
0.990684032,0.0000684,0.003311112,0.000896141,0.00115292,0.000652911,0.000714794,0.000960117,0.000321874,0.000475924
0.990684032,0.0000614,0.003090424,0.000889227,0.001190845,0.000640553,0.000673225,0.000980104,0.000317478,0.000490753
0.990684032,0.0000358,0.002797756,0.000857663,0.001179609,0.000609307,0.000671798,0.000965557,0.000309019,0.000495811
0.990684032,0.0000337,0.002708975,0.000845833,0.001241079,0.000610438,0.000675736,0.00098628,0.000310022,0.000504019
0.990684032,0.0000369,0.002952261,0.000929782,0.001375997,0.000667313,0.00078615,0.001085384,0.000355704,0.000561253
0.990684032,0.0000461,0.002922872,0.000932585,0.001402747,0.000674149,0.000793502,0.001066852,0.000361788,0.00055127
0.990684032,0.000046,0.003064466,0.000899418,0.001440493,0.000641863,0.000763642,0.001042849,0.000380505,0.000515089
0.990684032,0.0000493,0.003420143,0.000844826,0.001538897,0.000668959,0.000824728,0.001030945,0.000391333,0.000515033
0.990684032,0.0000467,0.003465436,0.000863172,0.001426356,0.000631359,0.000710547,0.000873332,0.00034332,0.000414848
0.990684032,0.0000414,0.003622739,0.000861302,0.001379974,0.00058559,0.000698669,0.00075378,0.000323042,0.000385379
0.990684032,0.0000407,0.003401572,0.000822805,0.001396649,0.000507815,0.000671141,0.000636551,0.000310106,0.000342994
0.990684032,0.0000434,0.003215172,0.000832722,0.001228809,0.000421325,0.000629892,0.000599492,0.000280087,0.000296916
0.990684032,0.0000525,0.002998961,0.000757832,0.001085298,0.00040377,0.000592418,0.000539755,0.000262331,0.000256638
0.990684032,0.0000473,0.003072381,0.00073308,0.001100134,0.000420334,0.000606867,0.000521868,0.000269194,0.000237993
0.990684032,0.0000643,0.003249266,0.00078839,0.001052477,0.000434757,0.000613947,0.000497444,0.000259956,0.000227095
0.990684032,0.0000679,0.002919473,0.000680746,0.000891251,0.000376257,0.000480428,0.000427609,0.000209821,0.000186915
0.990684032,0.0000768,0.002193116,0.00054973,0.000648602,0.000360079,0.000394257,0.00038257,0.000174168,0.000183527
0.990684032,0.0000613,0.001614208,0.000311567,0.000362911,0.000240788,0.000303084,0.000284669,0.000150197,0.000268855
0.990684032,0.0000699,0.001593863,0.000336846,0.000390196,0.000242793,0.000400333,0.000274204,0.000212391,0.000677009
0.990684032,0.000095,0.001856884,0.000357947,0.00041322,0.00024289,0.000446437,0.000283209,0.000244342,0.000898082
0.990684032,0.000108,0.001976752,0.000371348,0.000424206,0.000269165,0.000524335,0.000291307,0.000258735,0.001021968
0.990684032,0.000116729,0.00209188,0.00039611,0.000420393,0.000281908,0.000607272,0.00029068,0.000268547,0.00114228
0.990684032,0.000123854,0.002178888,0.000398371,0.000438597,0.000292989,0.000657915,0.000292369,0.000274865,0.001265241
0.990684032,0.000140842,0.002382755,0.000452832,0.000468416,0.000306569,0.00071193,0.000324328,0.000292204,0.001390485
0.990684032,0.000172704,0.002727307,0.000535378,0.00052792,0.000349396,0.000803565,0.000364545,0.000326554,0.001589907
0.990684032,0.000160565,0.002692545,0.000539759,0.000527682,0.000338445,0.00080334,0.000363749,0.000316013,0.001571799
0.990684032,0.000156868,0.002713614,0.000532561,0.000525178,0.000325689,0.000814713,0.000375463,0.000316292,0.001626206
0.990684032,0.000192117,0.002265475,0.000502098,0.000424629,0.000263696,0.000781966,0.000295717,0.00028443,0.001572647
0.990684032,0.00014197,0.002426773,0.000580421,0.000482551,0.000248144,0.000921985,0.000295502,0.000266172,0.001803846
0.990684032,0.000334228,0.00331684,0.000965119,0.000738077,0.000382983,0.001431544,0.000472584,0.000325576,0.002421609
0.990684032,0.000180802,0.002708575,0.001007312,0.000708492,0.000348256,0.001525696,0.000473876,0.000326019,0.002361936
0.990684032,0.000188694,0.002868611,0.001091109,0.000790037,0.000326563,0.001670816,0.000509203,0.000341668,0.002727547
0.990684032,0.000145775,0.002800152,0.001028287,0.000712073,0.000283626,0.001467515,0.000511602,0.000366616,0.00269986
0.990684032,0.000135663,0.002792105,0.001163574,0.000715416,0.000276253,0.001664658,0.000556644,0.000403217,0.002943367
0.990684032,0.0000744,0.002556983,0.001074754,0.000692678,0.000242711,0.001667857,0.000551036,0.000447824,0.002987564
0.990684032,0.0000657,0.002607003,0.001126252,0.000724195,0.000235674,0.002073538,0.000580001,0.000492766,0.003533133
0.990684032,0.000062,0.002472395,0.001068466,0.000662159,0.00021817,0.002269817,0.000542527,0.000487274,0.003743538
0.990684032,0.0000487,0.002207469,0.000973348,0.000608663,0.000211132,0.002173572,0.000473658,0.000443967,0.003386312
0.990684032,0.0000441,0.002172252,0.00103684,0.000696894,0.000287611,0.002447788,0.000572302,0.000691837,0.003496816
0.990684032,0.0000364,0.001719804,0.00090941,0.000623795,0.000266671,0.002066149,0.000605819,0.000979887,0.002868328
0.990684032,0.0000476,0.001773042,0.001058017,0.000659507,0.000310115,0.002310408,0.00070993,0.001323439,0.002918409
0.990684032,0.0000473,0.00165737,0.001098031,0.000644908,0.000349537,0.002308285,0.000748106,0.001585382,0.00260684
0.990684032,0.00004,0.001554536,0.00104447,0.000591961,0.000316895,0.002127414,0.000719693,0.001597375,0.001926974
0.990684032,0.0000481,0.001842173,0.001049914,0.000649019,0.000343048,0.002121679,0.000695336,0.001858586,0.001581321
0.990684032,0.000049,0.002158436,0.000916956,0.000620218,0.000364145,0.002057496,0.00065226,0.002149752,0.001153496
0.990684032,0.0000357,0.002394923,0.000910527,0.000605336,0.000392239,0.001949205,0.000645349,0.002257624,0.000925446
0.990684032,0.0000305,0.002460686,0.000950898,0.000599979,0.000392175,0.001726341,0.00066416,0.002286883,0.000545848
0.990684032,0.0000382,0.002698656,0.001042653,0.000699746,0.000450517,0.001777474,0.00075292,0.002594265,0.000481951
0.990684032,0.0000387,0.002932162,0.001131577,0.00078642,0.000472194,0.001829024,0.000789165,0.002864204,0.000488111
0.990684032,0.00004,0.003234318,0.00111364,0.000726433,0.000431822,0.001781181,0.000755326,0.002986777,0.000492412
0.990684032,0.0000571,0.00379403,0.001228669,0.000779753,0.000464408,0.001938507,0.000740358,0.003233536,0.000456953
0.990684032,0.0000438,0.004093203,0.001155579,0.000789113,0.000481041,0.001883382,0.000719986,0.00336645,0.000464281
0.990684032,0.0000496,0.003901352,0.001030139,0.000741216,0.000474719,0.001640355,0.000737598,0.003273774,0.000473233
0.990684032,0.0000527,0.003557961,0.001011226,0.00064556,0.000461443,0.001596832,0.000660277,0.00350818,0.00045507
0.990684032,0.0000432,0.003101603,0.000886148,0.000571795,0.000413518,0.001601005,0.000598847,0.003307745,0.000414712
0.990684032,0.0000502,0.00288354,0.000873309,0.000575608,0.000404094,0.001576224,0.000601761,0.003514125,0.000408309
0.990684032,0.0000443,0.002514072,0.000757252,0.000544528,0.000365761,0.001322712,0.000544222,0.003313625,0.000384179
0.990684032,0.0000635,0.002698124,0.00078489,0.000565074,0.00039254,0.001443939,0.000539654,0.003625241,0.000412798
0.990684032,0.000162512,0.002542607,0.000466852,0.000338788,0.000268174,0.000809609,0.000361336,0.001999264,0.000242686
0.990684032,0.0000839,0.002690201,0.00051886,0.000275319,0.000266758,0.000631069,0.000462407,0.001625621,0.000220952
0.990684032,0.000101587,0.003061849,0.000666705,0.000327635,0.000340502,0.000638868,0.000635123,0.001467852,0.000269155
0.990684032,0.000181701,0.003703827,0.000912087,0.000353688,0.000412897,0.000610737,0.000830591,0.001393676,0.000344985
0.990684032,0.000179449,0.003934247,0.000997908,0.000344087,0.000452748,0.000582868,0.001020677,0.001325159,0.000397477
0.990684032,0.000200224,0.003905183,0.001154132,0.000342818,0.000441033,0.000524344,0.001125765,0.001092578,0.000406825
0.990684032,0.000225794,0.00389049,0.001202561,0.000352655,0.000464704,0.000472213,0.001321868,0.00089871,0.000462951
0.990684032,0.000270561,0.003970093,0.001364864,0.000392231,0.000499211,0.000481862,0.001558717,0.000770163,0.000556772
0.990684032,0.000282806,0.003993369,0.001530362,0.000400211,0.00050846,0.000455956,0.00168431,0.000648973,0.00059817
0.990684032,0.000296988,0.004175335,0.001609892,0.000413312,0.000529187,0.000485042,0.002124714,0.000690534,0.000639989
0.990684032,0.000304794,0.004308426,0.001707997,0.000423234,0.000543016,0.000491532,0.002358821,0.000735398,0.000690004
0.990684032,0.000274064,0.003543912,0.001763149,0.000413578,0.00053517,0.000498489,0.0028294,0.000759275,0.000739355
0.990684032,0.000314565,0.004098883,0.002104341,0.000456107,0.000561639,0.000559624,0.003553248,0.000869063,0.000839685
0.990684032,0.000385832,0.003790546,0.002118604,0.000470543,0.000548053,0.000583203,0.004309186,0.001016666,0.000896438
0.990684032,0.00026133,0.003066215,0.002107089,0.00042641,0.000484522,0.000604938,0.004380642,0.001084721,0.000863505
0.990684032,0.000198455,0.002746418,0.00222586,0.000456147,0.00045753,0.000668682,0.005051317,0.001224095,0.000902505
0.990684032,0.000160725,0.002388267,0.002061406,0.000445923,0.000437156,0.000716151,0.0050969,0.001284872,0.000905913
0.990684032,0.000139695,0.002142049,0.002313834,0.000410501,0.000411664,0.000708758,0.006084069,0.001495347,0.000879608
0.990684032,0.000139209,0.001858866,0.002228216,0.000362918,0.000360436,0.000655292,0.006218234,0.001529393,0.000761071
0.990684032,0.0000851,0.00157084,0.002049719,0.000348125,0.000307762,0.000612053,0.006273301,0.001470602,0.000700165
0.990684032,0.0000573,0.001157462,0.001744568,0.000287823,0.00024977,0.000459053,0.005000719,0.001226212,0.00055942
0.990684032,0.0000495,0.000916351,0.001517805,0.000254723,0.000254506,0.000454183,0.004672582,0.001144234,0.000500598
0.990684032,0.0000488,0.000718715,0.001319882,0.000207754,0.000356897,0.000346552,0.003596713,0.000930625,0.000458887
0.990684032,0.0000403,0.000771412,0.001139226,0.000223787,0.000445497,0.000419341,0.003569462,0.000881458,0.000488842
0.990684032,0.000026,0.000758871,0.001156406,0.000215669,0.000481223,0.000410443,0.003505046,0.000877318,0.000524479
0.990684032,0.0000254,0.000761939,0.00100838,0.000190612,0.000508307,0.000391625,0.003292264,0.000709496,0.000502416
0.990684032,0.0000275,0.000808961,0.001054307,0.000182199,0.000558399,0.000393768,0.003209575,0.000632875,0.000497509
0.990684032,0.0000287,0.000886848,0.000983457,0.000178932,0.000619948,0.000358379,0.003216025,0.000554843,0.00047934
0.990684032,0.0000287,0.000891314,0.000512042,0.0001876,0.000680009,0.00035981,0.002385927,0.000450979,0.000452692
0.990684032,0.0000314,0.000962845,0.000498634,0.000210398,0.000830399,0.00041905,0.002171587,0.00037395,0.000525513
0.990684032,0.0000349,0.001132723,0.000557934,0.000241176,0.001051272,0.000520139,0.002372423,0.000420523,0.000656435
0.990684032,0.0000424,0.001379221,0.000671867,0.000301131,0.001357293,0.000665728,0.002854576,0.000509509,0.000840801
0.990684032,0.000059,0.001794221,0.000643878,0.000312886,0.001203662,0.00073005,0.001873315,0.000510873,0.000806854
0.990684032,0.0000946,0.002349379,0.000513411,0.000425904,0.000901047,0.000918909,0.001580032,0.000655245,0.000763826
0.990684032,0.000260125,0.001698985,0.001440588,0.00046545,0.003835211,0.000650403,0.001199572,0.000936086,0.000785257
0.990684032,0.000108648,0.001649134,0.001446502,0.000446635,0.00381373,0.000668105,0.001223539,0.000922308,0.000802863
0.990684032,0.000107655,0.001696403,0.001668584,0.000467125,0.003587806,0.000720604,0.001348327,0.000923483,0.000802843
0.990684032,0.000257302,0.001991689,0.00205796,0.000488966,0.00359384,0.000800837,0.001484251,0.00076944,0.0008306
0.990684032,0.000214236,0.001448263,0.001815731,0.000392216,0.003079324,0.000665608,0.001239278,0.000615691,0.000700857
0.990684032,0.000213766,0.001431513,0.001872557,0.00039068,0.002974079,0.000691317,0.001219889,0.000571612,0.000668923
0.990684032,0.000241024,0.001829252,0.001981945,0.000400464,0.0031952,0.000708894,0.001268646,0.000575531,0.000720674
0.990684032,0.000444314,0.002481035,0.001940478,0.000382766,0.003134519,0.000684096,0.001190021,0.000553071,0.00071096
0.990684032,0.000482948,0.002939783,0.0020207,0.000372417,0.003022491,0.000734123,0.001229363,0.000562035,0.00067251
0.990684032,0.00045933,0.003328942,0.002129548,0.00036416,0.003076548,0.000783901,0.001249371,0.000535154,0.000510167
0.990684032,0.000433486,0.003593172,0.002127845,0.000364488,0.002662952,0.000773331,0.001263259,0.00056998,0.000447062
0.990684032,0.000422674,0.00338562,0.002000222,0.000354541,0.002490748,0.000705946,0.001187547,0.000557127,0.00040658
0.990684032,0.000496943,0.003752782,0.002105531,0.000331749,0.002647276,0.000786236,0.001197919,0.000565482,0.000409809
0.990684032,0.000426119,0.003701479,0.002234108,0.000345203,0.002929855,0.000799571,0.001225493,0.000618154,0.000443654
0.990684032,0.000349249,0.003159385,0.001869662,0.000283846,0.002682835,0.000740554,0.001140194,0.000563672,0.000419164
0.990684032,0.000348636,0.003113971,0.001734427,0.000251769,0.002406221,0.000719556,0.001089589,0.000539798,0.000400641
0.990684032,0.00036587,0.003170843,0.001745425,0.000257658,0.002260503,0.000712356,0.001084976,0.000572591,0.000409574
0.990684032,0.0004587,0.0023527,0.001887188,0.000245422,0.002182892,0.000730191,0.001156971,0.000578597,0.000397315
0.990684032,0.000153433,0.002164199,0.001966637,0.000288147,0.002148844,0.00074262,0.001203838,0.00060452,0.000425179
0.990684032,0.0000838,0.00097297,0.000953276,0.000376428,0.0010314,0.000530976,0.000747067,0.000299843,0.000327601
0.990684032,0.0000733,0.000620529,0.000864133,0.000397148,0.000919531,0.000588812,0.000849116,0.000279698,0.000390342
0.990684032,0.0000679,0.000523192,0.000855427,0.000427049,0.00094368,0.000603373,0.000869463,0.000259663,0.000395296
0.990684032,0.0000739,0.000501144,0.000773872,0.000412759,0.000829078,0.000590044,0.000825451,0.000236906,0.000367776
0.990684032,0.0000132,0.000466455,0.000575298,0.000415465,0.000651611,0.000557766,0.000796252,0.000220179,0.000357005
0.990684032,0.000011,0.000472188,0.000480095,0.000414151,0.000559403,0.000532412,0.000751661,0.000183992,0.000337688
0.990684032,0.0000111,0.000475679,0.000423434,0.000416039,0.00041474,0.000506802,0.000710879,0.00015188,0.000327603
0.990684032,0.0000105,0.000456397,0.000338517,0.000403082,0.000340783,0.000470212,0.000634976,0.000124901,0.000305666
0.990684032,0.0000103,0.000460969,0.000280117,0.000399053,0.000310665,0.000452838,0.000587489,0.000101048,0.000298132
0.990684032,0.0000105,0.000453198,0.000194557,0.00038998,0.000258236,0.000430375,0.000530823,0.0000745,0.000286014
0.990684032,0.0000104,0.000416051,0.000128212,0.000333109,0.000211648,0.000352751,0.000462742,0.000062,0.000198207
0.990684032,0.00000953,0.000406155,0.0000838,0.000117484,0.000145254,0.00011681,0.000206216,0.0000376,0.0000786
0.990684032,0.00005,0.00093945,0.0000939,0.0000916,0.000159636,0.000152217,0.000264797,0.0000305,0.0000922
0.990684032,0.0000255,0.00086988,0.0000305,0.0000721,0.0000767,0.000135552,0.000206592,0.0000132,0.0000587
0.990684032,0.0000478,0.000314758,0.0000381,0.000122398,0.0000628,0.000174855,0.000153075,0.0000345,0.0000414
0.990684032,0.0000157,0.0000978,0.0000217,0.000326918,0.0000898,0.000142161,0.000236594,0.0000293,0.0000975
0.990684032,0.00000633,0.000169968,0.0000727,0.000408631,0.000133254,0.000292276,0.000522271,0.000062,0.000232851
0.990684032,0.000005,0.00019878,0.000087,0.000428136,0.000215928,0.000327509,0.000595428,0.0000677,0.000257873
0.990684032,0.00000475,0.000193555,0.000092,0.000411618,0.000212028,0.000341319,0.000588604,0.0000678,0.000252415
0.990684032,0.00000442,0.000210396,0.0000949,0.000417079,0.000220563,0.000360063,0.000595542,0.000069,0.000260796
0.990684032,0.00000442,0.000203479,0.0000893,0.000387797,0.000207316,0.000341965,0.000553432,0.0000641,0.000246054
0.990684032,0.00000419,0.000203991,0.0000905,0.000388051,0.000209229,0.000345494,0.00055327,0.0000639,0.000249253
0.990684032,0.00000455,0.000215505,0.0000964,0.000409638,0.000221761,0.000368871,0.000583368,0.0000673,0.00026663
0.990684032,0.0000047,0.000222193,0.0000999,0.000421148,0.000229095,0.000383299,0.000598994,0.000069,0.000277655
0.990684032,0.00000479,0.000226132,0.000102016,0.000427311,0.000233324,0.000393101,0.000607032,0.0000698,0.000285087
0.990684032,0.00000302,0.000194441,0.0000964,0.000364401,0.00020761,0.000334908,0.000550126,0.0000559,0.000261876
0.990684032,0.00000353,0.000213478,0.0000915,0.000126334,0.000198632,0.000267471,0.000423336,0.0000445,0.00013357
0.990684032,0.00000424,0.000141769,0.0000753,0.000133423,0.000304222,0.000261165,0.000299315,0.0000362,0.000112457
0.990684032,0.00000947,0.000287322,0.0000955,0.000117279,0.000161537,0.000306164,0.000226588,0.0000444,0.000112776
0.990684032,0.0000277,0.000503027,0.0000403,0.000115964,0.000175538,0.000292047,0.000204811,0.0000281,0.0000888
0.990684032,0.00000679,0.00016309,0.000031,0.000136759,0.0000386,0.000045,0.00015325,0.0000183,0.0000493
0.990684032,0.0000041,0.0002424,0.000140107,0.000246724,0.000129677,0.000178406,0.000288592,0.0000443,0.000102958
0.990684032,0.00000464,0.00025796,0.000144426,0.000273333,0.000205912,0.000296298,0.000381497,0.0000679,0.000206103
0.990684032,0.0000057,0.00028678,0.000155704,0.00032188,0.00024746,0.00034654,0.000425255,0.0000732,0.000244831
0.990684032,0.0000055,0.000279829,0.000150626,0.000314329,0.000242151,0.000345562,0.000419866,0.0000726,0.000238901
0.990684032,0.00000601,0.000296703,0.000153108,0.000318301,0.000244224,0.000351089,0.000429789,0.0000734,0.000243108
0.990684032,0.00000566,0.000293062,0.000151456,0.000314043,0.000239888,0.000347507,0.000426944,0.0000722,0.000239882
0.990684032,0.00000574,0.000287348,0.00014885,0.000308468,0.000234843,0.000341426,0.000421335,0.0000708,0.000235256
0.990684032,0.00000601,0.000295895,0.000153301,0.000318155,0.000240528,0.000352947,0.00043666,0.0000728,0.000241938
0.990684032,0.00000621,0.000305111,0.000157531,0.000327778,0.000245983,0.000364465,0.000452745,0.0000745,0.000248568
0.990684032,0.00000643,0.000317833,0.000162839,0.00033956,0.000252786,0.000377989,0.00047082,0.0000764,0.000256427
0.990684032,0.00000867,0.000230794,0.000114186,0.000223644,0.000223295,0.000318289,0.000281817,0.0000495,0.00021238
0.990684032,0.00000612,0.000122467,0.0000511,0.000118703,0.00013595,0.000222932,0.00020662,0.0000309,0.00012587
0.990684032,0.0000056,0.00022064,0.0000498,0.00015366,0.000131547,0.000194794,0.000219831,0.0000237,0.000103852
0.990684032,0.0000195,0.000228733,0.0000323,0.000104874,0.00010333,0.00014925,0.000122017,0.0000234,0.0000657
0.990684032,0.00000884,0.0000787,0.0000448,0.0000963,0.0000755,0.000107201,0.000215139,0.0000678,0.0000898
0.990684032,0.0000022,0.0000886,0.000149349,0.000120085,0.0000823,0.00025888,0.000123657,0.0000531,0.000158885
0.990684032,0.0000083,0.000166765,0.000197931,0.0002499,0.000179957,0.000469747,0.000252003,0.0000902,0.00023054
0.990684032,0.00000693,0.000234032,0.000225202,0.000360528,0.000306897,0.000597126,0.000322369,0.000107592,0.000264753
0.990684032,0.00000328,0.000312564,0.000254581,0.000399809,0.000333206,0.000641079,0.000356964,0.000112947,0.000296637
0.990684032,0.00000266,0.000299434,0.000237686,0.000380094,0.000317901,0.000602925,0.000341051,0.000106863,0.000282916
0.990684032,0.00000318,0.00032082,0.00025089,0.000403447,0.000334908,0.000638026,0.000364968,0.000113174,0.000303722
0.990684032,0.00000316,0.000326195,0.000252234,0.000408265,0.000337654,0.000643545,0.000371177,0.000113744,0.000308521
0.990684032,0.00000327,0.000330369,0.000254333,0.000412458,0.000339991,0.000649251,0.000377192,0.000114423,0.000313134
0.990684032,0.00000304,0.000307763,0.000236649,0.000384131,0.000316405,0.000603706,0.000353548,0.00010606,0.000292925
0.990684032,0.0000031,0.000318483,0.000244971,0.000397919,0.000327669,0.000622241,0.000367379,0.000109259,0.000304164
0.990684032,0.00000351,0.00031105,0.000246925,0.000339334,0.000306966,0.000583901,0.000310737,0.0000856,0.000264558
0.990684032,0.00000475,0.000249745,0.000130168,0.000365889,0.000327255,0.000504888,0.000283243,0.0000635,0.000131865
0.990684032,0.00000858,0.000333614,0.000100242,0.000191272,0.000202436,0.000215759,0.000219007,0.000034,0.000103281
0.990684032,0.0000299,0.000605506,0.000147071,0.000206997,0.000228335,0.000105417,0.000187663,0.0000337,0.000148199
0.990684032,0.0000207,0.00020082,0.0000634,0.000117912,0.000110871,0.000100422,0.000143133,0.0000366,0.00011328
0.990684032,0.000127761,0.000538241,0.000122106,0.000275629,0.000242337,0.000233729,0.000317358,0.000062,0.000201341
